id,label,type,tipo_procedimento,url,is_tributario,date,indegree,weighted-indegree,outdegree,weighted-outdegree,degree,weighted-degree,pagerank,weighted-pagerank,authority,hub,norm-betweenness,norm-weighted-betweenness,eigenvector,weighted-eigenvector,modularity-class,weighted-modularity-class
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/1987,O 426/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1987%3A426,TRIBUTARIO,1987-11-12,0,0,1,2,1,2,0.00016896566759776866,0.00016896566759776866,-5.548367863741432e-18,1.6089392961679874e-11,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,39,39
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/1995,S 426/1995,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1995%3A426,TRIBUTARIO,1995-09-06,0,0,0,0,0,0,0.00016896566759776866,0.00016896566759776866,4.801769982332305e-19,0.0,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,337,337
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2002,O 426/2002,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2002%3A426,TRIBUTARIO,2002-10-07,2,3,7,11,9,14,0.00034090125340748993,0.00034090125340748993,2.431597124768556e-07,1.3764988225583097e-05,0.00028504437291559817,0.0003014054754496729,4.945431560369973e-19,4.608553924997895e-22,232,232
https://dati.cortecostituzionale.it/ontology/Pronuncia/426/2007,O 426/2007,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2007%3A426,TRIBUTARIO,2007-12-10,1,1,0,0,1,1,0.00018099875900002812,0.00018099875900002812,3.3356890891675445e-07,0.0,0.0,0.0,1.8676596462038304e-22,3.4617340925989113e-25,444,444
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1987,O 427/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1987%3A427,TRIBUTARIO,1987-11-12,1,1,3,3,4,4,0.00021683568003568843,0.00021683568003568843,4.602739450894648e-13,4.4989869030590244e-11,1.6946854663774405e-06,1.8829838515304893e-06,4.846875801502094e-34,5.858832337680034e-38,136,136
https://dati.cortecostituzionale.it/ontology/Pronuncia/427/1994,O 427/1994,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1994%3A427,TRIBUTARIO,1994-12-05,1,1,1,1,2,2,0.00027823029066151317,0.00027823029066151317,-1.5708072389281094e-18,4.230701250224823e-09,1.7323451434080503e-05,1.933196754237969e-05,1.8073035485420176e-29,9.644524770012988e-34,272,272
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/1987,O 428/1987,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1987%3A428,TRIBUTARIO,1987-11-12,3,3,2,2,5,5,0.00024095800837735333,0.00024095800837735333,5.732245352991122e-13,4.4963078112659614e-11,4.217883827428296e-06,6.213846710050614e-06,4.701469527457028e-32,4.335535929883222e-36,136,136
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/1989,S 428/1989,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1989%3A428,TRIBUTARIO,1989-07-18,3,6,1,9,4,15,0.0007350118130191119,0.0007350118130191119,3.0723514776160808e-18,-3.6279506678930625e-20,2.375369863676534e-05,1.8641540130151844e-05,2.344961117804362e-26,6.427222664929507e-30,26,26
https://dati.cortecostituzionale.it/ontology/Pronuncia/428/2006,O 428/2006,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2006%3A428,TRIBUTARIO,2006-12-06,5,7,4,6,9,13,0.0004851058702948407,0.0004851058702948407,1.0546498014324316e-09,3.08380922369248e-08,0.00013491579296215955,0.00012669118849636745,1.6635033913984093e-20,9.311805116347716e-25,98,98
https://dati.cortecostituzionale.it/ontology/Pronuncia/429/1996,S 429/1996,S,GIUDIZIO PER CONFLITTO DI ATTRIBUZIONE TRA ENTI,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1996%3A429,TRIBUTARIO,1996-12-12,3,3,0,0,3,3,0.0011931291662752236,0.0011931291662752236,5.549713387780382e-09,0.0,0.0,0.0,8.527276521347919e-07,3.1385336251895575e-08,444,444
https://dati.cortecostituzionale.it/ontology/Pronuncia/429/2006,O 429/2006,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2006%3A429,TRIBUTARIO,2006-12-06,1,1,0,0,1,1,0.0003125757049115279,0.0003125757049115279,1.6127120222699174e-18,0.0,0.0,0.0,4.846875801502094e-34,5.858832337680034e-38,338,338
https://dati.cortecostituzionale.it/ontology/Pronuncia/429/2007,O 429/2007,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2007%3A429,TRIBUTARIO,2007-12-10,0,0,0,0,0,0,0.00016896566759776866,0.00016896566759776866,-3.962714659306549e-18,0.0,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,339,339
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/1969,S 43/1969,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1969%3A43,TRIBUTARIO,1969-03-13,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,1.7448037239761947e-18,7.019003827888895e-12,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,227,227
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/1975,S 43/1975,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1975%3A43,TRIBUTARIO,1975-02-20,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,2.0199143621310883e-18,-1.219369653927048e-21,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,136,136
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2010,O 43/2010,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2010%3A43,TRIBUTARIO,2010-02-08,3,12,3,5,6,17,0.0003205635034391818,0.0003205635034391818,3.730955302536438e-09,1.7958606693418944e-10,3.6718185104844543e-06,1.8923987707881417e-05,5.975256115283846e-27,1.2390713354663753e-29,39,39
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2014,O 43/2014,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2014%3A43,TRIBUTARIO,2014-02-26,0,0,1,1,1,1,0.00016896566759776866,0.00016896566759776866,4.870514691656396e-18,1.378866091747595e-09,0.0,0.0,4.996779176806281e-36,7.917340996864914e-40,44,44
https://dati.cortecostituzionale.it/ontology/Pronuncia/43/2018,S 43/2018,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2018%3A43,TRIBUTARIO,2018-01-24,2,4,0,0,2,4,0.0005426504201837507,0.0005426504201837507,4.0036306616846544e-09,0.0,0.0,0.0,7.604748132556781e-31,1.5461751480754497e-33,163,163
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1988,O 430/1988,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1988%3A430,TRIBUTARIO,1988-03-24,1,1,0,0,1,1,0.0003125757049115279,0.0003125757049115279,2.7232396299877884e-19,0.0,0.0,0.0,4.846875801502094e-34,5.858832337680034e-38,340,340
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1995,S 430/1995,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1995%3A430,TRIBUTARIO,1995-09-06,1,1,2,2,3,3,0.00020154482500694027,0.00020154482500694027,7.0276777583721495e-12,1.6523059137803324e-19,0.00014932689603920627,0.00014884987346348519,2.537891127486882e-22,9.951429622668668e-26,16,16
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/1996,S 430/1996,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA PRINCIPALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1996%3A430,TRIBUTARIO,1996-12-12,3,4,0,0,3,4,0.0002783618040171152,0.0002783618040171152,1.2931151064862976e-08,0.0,0.0,0.0,7.567228905157201e-10,2.5456129024551267e-11,460,460
https://dati.cortecostituzionale.it/ontology/Pronuncia/430/2000,O 430/2000,O,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A2000%3A430,TRIBUTARIO,2000-10-09,2,3,7,8,9,11,0.0002886406986925681,0.0002886406986925681,1.9983351705529863e-10,1.9523358907309215e-08,2.024207640395276e-05,2.0336225596529284e-05,9.643783811236112e-34,1.7418150193102814e-37,39,39
https://dati.cortecostituzionale.it/ontology/Pronuncia/431/1987,S 431/1987,S,GIUDIZIO DI LEGITTIMITÀ COSTITUZIONALE IN VIA INCIDENTALE,http://www.cortecostituzionale.it/actionSchedaPronuncia.do?param_ecli=ECLI%3AIT%3ACOST%3A1987%3A431,TRIBUTARIO,1987-10-28,7,16,2,7,9,23,0.000977606132372061,0.000977606132372061,1.202545618515943e-08,9.104484062252098e-08,3.332881417208966e-05,3.332881417208966e-05,1.5451690151813375e-30,6.722907182054881e-34,109,109
